"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"May 30 2021","2459364.9999537035","644068801","101.56","5.31e-7","9.30e-8","-2.2","-","123.48","1e-8","0","bin1561.log"
"Jun 02 2021","2459367.9999537035","644328001","107.58","5.17e-7","8.70e-8","-2.2","-","120.81","1e-8","0","bin1562.log"
"Jun 05 2021","2459370.9999537035","644587201","141.18","4.07e-7","6.90e-8","-2.2","-","118.13","1e-8","0","bin1563.log"
"Jun 08 2021","2459373.9999537035","644846401","162.83","6.58e-7","9.50e-8","-2.2","-","115.45","1e-8","0","bin1564.log"
"Jun 11 2021","2459376.9999537035","645105601","139.54","5.90e-7","9.40e-8","-2.2","-","112.75","1e-8","0","bin1565.log"
"Jun 14 2021","2459379.9999537035","645364801","257.69","7.40e-7","8.70e-8","-2.2","-","110.05","1e-8","0","bin1566.log"
"Jun 17 2021","2459382.9999537035","645624001","323.96","7.35e-7","7.90e-8","-2.2","-","107.35","1e-8","0","bin1567.log"
"Jun 20 2021","2459385.9999537035","645883201","262.84","6.06e-7","7.20e-8","-2.2","-","104.63","1e-8","0","bin1568.log"
"Jun 23 2021","2459388.9999537035","646142401","679.17","1.09e-6","9.00e-8","-2.2","-","101.90","1e-8","0","bin1569.log"
"Jun 26 2021","2459391.9999537035","646401601","195.44","6.33e-7","8.30e-8","-2.2","-","99.17","1e-8","0","bin1570.log"
"Jun 29 2021","2459394.9999537035","646660801","264.23","7.46e-7","8.90e-8","-2.2","-","96.42","1e-8","0","bin1571.log"
"Jul 02 2021","2459397.9999537035","646920001","169.82","6.39e-7","9.40e-8","-2.2","-","93.67","1e-8","0","bin1572.log"
"Jul 05 2021","2459400.9999537035","647179201","154.87","7.06e-7","1.05e-7","-2.2","-","90.91","1e-8","0","bin1573.log"
"Jul 08 2021","2459403.9999537035","647438401","231.31","8.88e-7","1.12e-7","-2.2","-","88.13","1e-8","0","bin1574.log"
"Jul 11 2021","2459406.9999537035","647697601","74.47","4.52e-7","9.40e-8","-2.2","-","85.35","1e-8","0","bin1575.log"
"Jul 14 2021","2459409.9999537035","647956801","66.87","4.52e-7","9.40e-8","-2.2","-","82.56","1e-8","0","bin1576.log"
"Jul 17 2021","2459412.9999537035","648216001","177.92","6.86e-7","9.80e-8","-2.2","-","79.76","1e-8","0","bin1577.log"
"Jul 20 2021","2459415.9999537035","648475201","228.99","7.07e-7","8.50e-8","-2.2","-","76.95","1e-8","0","bin1578.log"
"Jul 23 2021","2459418.9999537035","648734401","252.48","7.22e-7","8.90e-8","-2.2","-","74.13","1e-8","0","bin1579.log"
"Jul 26 2021","2459421.9999537035","648993601","728.15","1.40e-6","1.00e-7","-2.2","-","71.30","1e-8","0","bin1580.log"
"Jul 29 2021","2459424.9999537035","649252801","556.78","1.12e-6","9.00e-8","-2.2","-","68.46","1e-8","0","bin1581.log"
"Aug 01 2021","2459427.9999537035","649512001","342.42","7.38e-7","7.50e-8","-2.2","-","65.62","1e-8","0","bin1582.log"
"Aug 04 2021","2459430.9999537035","649771201","402.02","7.23e-7","7.00e-8","-2.2","-","62.77","1e-8","0","bin1583.log"
"Aug 07 2021","2459433.9999537035","650030401","255.65","7.12e-7","8.40e-8","-2.2","-","59.92","1e-8","0","bin1584.log"
"Aug 10 2021","2459436.9999537035","650289601","516.85","1.09e-6","9.40e-8","-2.2","-","57.05","1e-8","0","bin1585.log"
"Aug 13 2021","2459439.9999537035","650548801","305.85","7.86e-7","8.10e-8","-2.2","-","54.19","1e-8","0","bin1586.log"
"Aug 16 2021","2459442.9999537035","650808001","484.95","1.01e-6","9.10e-8","-2.2","-","51.31","1e-8","0","bin1587.log"
"Aug 19 2021","2459445.9999537035","651067201","467.69","1.05e-6","9.60e-8","-2.2","-","48.43","1e-8","0","bin1588.log"
"Aug 22 2021","2459448.9999537035","651326401","670.43","1.51e-6","1.20e-7","-2.2","-","45.55","1e-8","0","bin1589.log"
"Aug 25 2021","2459451.9999537035","651585601","735.39","1.74e-6","1.40e-7","-2.2","-","42.66","1e-8","0","bin1590.log"
"Aug 28 2021","2459454.9999537035","651844801","307.1","1.09e-6","1.15e-7","-2.2","-","39.76","1e-8","0","bin1591.log"
"Aug 31 2021","2459457.9999537035","652104001","265.38","1.03e-6","1.20e-7","-2.2","-","36.86","1e-8","0","bin1592.log"
"Sep 03 2021","2459460.9999537035","652363201","127.97","7.49e-7","1.18e-7","-2.2","-","33.96","1e-8","0","bin1593.log"
"Sep 06 2021","2459463.9999537035","652622401","241.48","1.06e-6","1.35e-7","-2.2","-","31.05","1e-8","0","bin1594.log"
"Sep 09 2021","2459466.9999537035","652881601","105.76","7.36e-7","1.51e-7","-2.2","-","28.14","1e-8","0","bin1595.log"
"Sep 15 2021","2459472.9999537035","653400001","79.75","5.94e-7","1.16e-7","-2.2","-","22.30","1e-8","0","bin1597.log"
"Sep 18 2021","2459475.9999537035","653659201","132.42","7.50e-7","1.30e-7","-2.2","-","19.37","1e-8","0","bin1598.log"
"Sep 21 2021","2459478.9999537035","653918401","228.94","8.84e-7","1.13e-7","-2.2","-","16.44","1e-8","0","bin1599.log"
"Sep 24 2021","2459481.9999537035","654177601","403.5","1.26e-6","1.20e-7","-2.2","-","13.51","1e-8","0","bin1600.log"
"Sep 27 2021","2459484.9999537035","654436801","360.55","1.17e-6","1.20e-7","-2.2","-","10.57","1e-8","0","bin1601.log"
"Sep 30 2021","2459487.9999537035","654696001","268.93","9.84e-7","1.20e-7","-2.2","-","7.62","1e-8","0","bin1602.log"
"Oct 03 2021","2459490.9999537035","654955201","0","< 1.02e-6","-","-","-","4.67","1e-8","0","bin1603.log"
"Oct 06 2021","2459493.9999537035","655214401","1.35","< 1.44e-6","-","-","-","1.73","1e-8","0","bin1604.log"
"Oct 09 2021","2459496.9999537035","655473601","15.92","9.28e-7","5.19e-7","-2.2","-","1.26","1e-8","0","bin1605.log"
"Oct 12 2021","2459499.9999537035","655732801","186.76","9.45e-7","1.37e-7","-2.2","-","4.22","1e-8","0","bin1606.log"
"Oct 15 2021","2459502.9999537035","655992001","250.64","8.24e-7","1.03e-7","-2.2","-","7.19","1e-8","0","bin1607.log"
"Oct 18 2021","2459505.9999537035","656251201","193.78","7.62e-7","1.04e-7","-2.2","-","10.16","1e-8","0","bin1608.log"
"Oct 21 2021","2459508.9999537035","656510401","284.14","1.01e-6","1.18e-7","-2.2","-","13.15","1e-8","0","bin1609.log"
"Oct 24 2021","2459511.9999537035","656769601","218.85","8.25e-7","1.19e-7","-2.2","-","16.14","1e-8","0","bin1610.log"
"Oct 27 2021","2459514.9999537035","657028801","199.12","8.54e-7","1.11e-7","-2.2","-","19.14","1e-8","0","bin1611.log"
"Oct 30 2021","2459517.9999537035","657288001","248.48","9.46e-7","1.12e-7","-2.2","-","22.15","1e-8","0","bin1612.log"
"Nov 02 2021","2459520.9999537035","657547201","237.85","9.84e-7","1.34e-7","-2.2","-","25.16","1e-8","0","bin1613.log"
"Nov 05 2021","2459523.9999537035","657806401","399.3","1.22e-6","1.30e-7","-2.2","-","28.19","1e-8","0","bin1614.log"
"Nov 08 2021","2459526.9999537035","658065601","296.43","1.01e-6","1.14e-7","-2.2","-","31.22","1e-8","0","bin1615.log"
"Nov 11 2021","2459529.9999537035","658324801","355.93","1.17e-6","1.20e-7","-2.2","-","34.27","1e-8","0","bin1616.log"
"Nov 14 2021","2459532.9999537035","658584001","400.84","1.05e-6","1.02e-7","-2.2","-","37.32","1e-8","0","bin1617.log"
"Nov 17 2021","2459535.9999537035","658843201","261.19","9.21e-7","1.06e-7","-2.2","-","40.38","1e-8","0","bin1618.log"
"Nov 20 2021","2459538.9999537035","659102401","389.88","1.31e-6","1.30e-7","-2.2","-","43.45","1e-8","0","bin1619.log"
"Nov 23 2021","2459541.9999537035","659361601","316.16","9.74e-7","1.04e-7","-2.2","-","46.54","1e-8","0","bin1620.log"
"Nov 26 2021","2459544.9999537035","659620801","292","7.53e-7","8.30e-8","-2.2","-","49.63","1e-8","0","bin1621.log"
"Nov 29 2021","2459547.9999537035","659880001","374.78","7.98e-7","8.10e-8","-2.2","-","52.73","1e-8","0","bin1622.log"
"Dec 02 2021","2459550.9999537035","660139201","249.6","7.28e-7","8.20e-8","-2.2","-","55.85","1e-8","0","bin1623.log"
"Dec 05 2021","2459553.9999537035","660398401","328.79","7.54e-7","8.20e-8","-2.2","-","58.97","1e-8","0","bin1624.log"
"Dec 08 2021","2459556.9999537035","660657601","287.34","7.96e-7","8.60e-8","-2.2","-","62.11","1e-8","0","bin1625.log"
"Dec 11 2021","2459559.9999537035","660916801","268.52","8.41e-7","9.50e-8","-2.2","-","65.25","1e-8","0","bin1626.log"
"Dec 14 2021","2459562.9999537035","661176001","258.4","8.75e-7","1.07e-7","-2.2","-","68.40","1e-8","0","bin1627.log"
"Dec 17 2021","2459565.9999537035","661435201","309.84","9.67e-7","1.10e-7","-2.2","-","71.56","1e-8","0","bin1628.log"
"Dec 20 2021","2459568.9999537035","661694401","544.96","1.40e-6","1.20e-7","-2.2","-","74.73","1e-8","0","bin1629.log"
"Dec 23 2021","2459571.9999537035","661953601","481.57","1.30e-6","1.20e-7","-2.2","-","77.90","1e-8","0","bin1630.log"
"Dec 26 2021","2459574.9999537035","662212801","370.19","1.06e-6","1.12e-7","-2.2","-","81.08","1e-8","0","bin1631.log"
"Dec 29 2021","2459577.9999537035","662472001","296.39","7.16e-7","8.10e-8","-2.2","-","84.27","1e-8","0","bin1632.log"
"Jan 01 2022","2459580.9999537035","662731201","259.78","7.08e-7","8.50e-8","-2.2","-","87.45","1e-8","0","bin1633.log"
"Jan 04 2022","2459583.9999537035","662990401","228.95","6.44e-7","8.10e-8","-2.2","-","90.64","1e-8","0","bin1634.log"
"Jan 07 2022","2459586.9999537035","663249601","209.71","5.01e-7","6.80e-8","-2.2","-","93.82","1e-8","0","bin1635.log"
"Jan 10 2022","2459589.9999537035","663508801","263.39","5.53e-7","6.20e-8","-2.2","-","97.01","1e-8","0","bin1636.log"
"Jan 13 2022","2459592.9999537035","663768001","196.3","3.92e-7","5.40e-8","-2.2","-","100.19","1e-8","0","bin1637.log"
"Jan 16 2022","2459595.9999537035","664027201","218.69","4.97e-7","6.40e-8","-2.2","-","103.36","1e-8","0","bin1638.log"
"Jan 19 2022","2459598.9999537035","664286401","194.29","4.71e-7","6.20e-8","-2.2","-","106.53","1e-8","0","bin1639.log"
"Jan 22 2022","2459601.9999537035","664545601","282.02","5.62e-7","6.70e-8","-2.2","-","109.69","1e-8","0","bin1640.log"
"Jan 25 2022","2459604.9999537035","664804801","391.99","9.89e-7","9.30e-8","-2.2","-","112.84","1e-8","0","bin1641.log"
"Jan 28 2022","2459607.9999537035","665064001","308.94","7.53e-7","8.30e-8","-2.2","-","115.98","1e-8","0","bin1642.log"
"Jan 31 2022","2459610.9999537035","665323201","232.24","6.30e-7","8.00e-8","-2.2","-","119.11","1e-8","0","bin1643.log"
"Feb 03 2022","2459613.9999537035","665582401","147.33","6.26e-7","9.90e-8","-2.2","-","122.22","1e-8","0","bin1644.log"
"Feb 06 2022","2459616.9999537035","665841601","211.69","7.36e-7","9.50e-8","-2.2","-","125.31","1e-8","0","bin1645.log"
"Feb 09 2022","2459619.9999537035","666100801","171.15","6.84e-7","1.00e-7","-2.2","-","128.39","1e-8","0","bin1646.log"
"Feb 12 2022","2459622.9999537035","666360001","151.19","9.34e-7","1.49e-7","-2.2","-","131.45","1e-8","0","bin1647.log"
"Feb 15 2022","2459625.9999537035","666619201","147.32","9.46e-7","1.64e-7","-2.2","-","134.48","1e-8","0","bin1648.log"
"Feb 18 2022","2459628.9999537035","666878401","79.76","6.55e-7","1.35e-7","-2.2","-","137.50","1e-8","0","bin1649.log"
"Feb 21 2022","2459631.9999537035","667137601","161.61","1.03e-6","1.45e-7","-2.2","-","140.48","1e-8","0","bin1650.log"
"Feb 24 2022","2459634.9999537035","667396801","119.55","7.33e-7","1.22e-7","-2.2","-","143.43","1e-8","0","bin1651.log"
"Feb 27 2022","2459637.9999537035","667656001","144.59","6.74e-7","1.07e-7","-2.2","-","146.35","1e-8","0","bin1652.log"
"Mar 02 2022","2459640.9999537035","667915201","159.77","6.23e-7","9.00e-8","-2.2","-","149.22","1e-8","0","bin1653.log"
"Mar 05 2022","2459643.9999537035","668174401","239.02","6.35e-7","7.80e-8","-2.2","-","152.04","1e-8","0","bin1654.log"
"Mar 08 2022","2459646.9999537035","668433601","189.19","4.96e-7","6.80e-8","-2.2","-","154.80","1e-8","0","bin1655.log"
"Mar 11 2022","2459649.9999537035","668692801","164.64","5.06e-7","7.00e-8","-2.2","-","157.48","1e-8","0","bin1656.log"
"Mar 14 2022","2459652.9999537035","668952001","181.83","4.88e-7","6.70e-8","-2.2","-","160.06","1e-8","0","bin1657.log"
"Mar 17 2022","2459655.9999537035","669211201","85.73","2.62e-7","5.40e-8","-2.2","-","162.50","1e-8","0","bin1658.log"
"Mar 20 2022","2459658.9999537035","669470401","70.08","3.73e-7","7.30e-8","-2.2","-","164.73","1e-8","0","bin1659.log"
"Mar 23 2022","2459661.9999537035","669729601","76.9","3.58e-7","7.30e-8","-2.2","-","166.67","1e-8","0","bin1660.log"
"Mar 26 2022","2459664.9999537035","669988801","90.96","4.28e-7","8.00e-8","-2.2","-","168.19","1e-8","0","bin1661.log"
"Mar 29 2022","2459667.9999537035","670248001","18.86","2.04e-7","7.90e-8","-2.2","-","169.12","1e-8","0","bin1662.log"
"Apr 01 2022","2459670.9999537035","670507201","33.93","2.57e-7","7.10e-8","-2.2","-","169.31","1e-8","0","bin1663.log"
"Apr 04 2022","2459673.9999537035","670766401","29.52","2.86e-7","8.60e-8","-2.2","-","168.74","1e-8","0","bin1664.log"
"Apr 07 2022","2459676.9999537035","671025601","31.12","1.98e-7","6.40e-8","-2.2","-","167.53","1e-8","0","bin1665.log"
"Apr 10 2022","2459679.9999537035","671284801","32.68","2.19e-7","6.50e-8","-2.2","-","165.84","1e-8","0","bin1666.log"
"Apr 13 2022","2459682.9999537035","671544001","17.74","1.92e-7","7.00e-8","-2.2","-","163.83","1e-8","0","bin1667.log"
"Apr 16 2022","2459685.9999537035","671803201","25.13","1.78e-7","6.70e-8","-2.2","-","161.62","1e-8","0","bin1668.log"
"Apr 19 2022","2459688.9999537035","672062401","34.2","1.87e-7","6.40e-8","-2.2","-","159.27","1e-8","0","bin1669.log"
"Apr 22 2022","2459691.9999537035","672321601","20.85","1.58e-7","6.36e-8","-2.2","-","156.83","1e-8","0","bin1670.log"
"Apr 25 2022","2459694.9999537035","672580801","3.02","< 2.64e-7","-","-","-","154.32","1e-8","0","bin1671.log"
"Apr 28 2022","2459697.9999537035","672840001","2.8","< 5.23e-7","-","-","-","151.78","1e-8","0","bin1672.log"
"May 01 2022","2459700.9999537035","673099201","0.22","< 5.79e-7","-","-","-","149.20","1e-8","0","bin1673.log"
"May 04 2022","2459703.9999537035","673358401","10.58","2.79e-7","1.54e-7","-2.2","-","146.60","1e-8","0","bin1674.log"
"May 07 2022","2459706.9999537035","673617601","12.07","2.44e-7","2.53e-7","-2.2","-","143.99","1e-8","0","bin1675.log"
"May 10 2022","2459709.9999537035","673876801","90.31","4.28e-7","7.80e-8","-2.2","-","141.36","1e-8","0","bin1676.log"
"May 13 2022","2459712.9999537035","674136001","51.34","3.53e-7","8.20e-8","-2.2","-","138.73","1e-8","0","bin1677.log"
"May 16 2022","2459715.9999537035","674395201","89.75","4.33e-7","8.50e-8","-2.2","-","136.09","1e-8","0","bin1678.log"
"May 19 2022","2459718.9999537035","674654401","51.26","3.47e-7","7.70e-8","-2.2","-","133.44","1e-8","0","bin1679.log"
"May 22 2022","2459721.9999537035","674913601","12.32","1.54e-7","6.84e-8","-2.2","-","130.79","1e-8","0","bin1680.log"
"May 25 2022","2459724.9999537035","675172801","30.61","2.69e-7","7.70e-8","-2.2","-","128.14","1e-8","0","bin1681.log"
"May 28 2022","2459727.9999537035","675432001","97","4.49e-7","8.20e-8","-2.2","-","125.47","1e-8","0","bin1682.log"
"May 31 2022","2459730.9999537035","675691201","66.63","3.96e-7","8.10e-8","-2.2","-","122.81","1e-8","0","bin1683.log"
"Jun 03 2022","2459733.9999537035","675950401","29.77","2.21e-7","6.70e-8","-2.2","-","120.13","1e-8","0","bin1684.log"
"Jun 06 2022","2459736.9999537035","676209601","42.87","2.10e-7","5.50e-8","-2.2","-","117.45","1e-8","0","bin1685.log"
"Jun 09 2022","2459739.9999537035","676468801","25.99","1.59e-7","5.50e-8","-2.2","-","114.76","1e-8","0","bin1686.log"
"Jun 12 2022","2459742.9999537035","676728001","35.83","2.11e-7","5.40e-8","-2.2","-","112.07","1e-8","0","bin1687.log"
"Jun 15 2022","2459745.9999537035","676987201","35.76","1.53e-7","4.70e-8","-2.2","-","109.37","1e-8","0","bin1688.log"
"Jun 18 2022","2459748.9999537035","677246401","44.84","1.70e-7","4.60e-8","-2.2","-","106.66","1e-8","0","bin1689.log"
"Jun 21 2022","2459751.9999537035","677505601","77.93","2.36e-7","4.60e-8","-2.2","-","103.94","1e-8","0","bin1690.log"
"Jun 24 2022","2459754.9999537035","677764801","32.36","1.39e-7","4.16e-8","-2.2","-","101.21","1e-8","0","bin1691.log"
"Jun 27 2022","2459757.9999537035","678024001","279.52","6.31e-7","7.10e-8","-2.2","-","98.47","1e-8","0","bin1692.log"
"Jun 30 2022","2459760.9999537035","678283201","86.61","3.21e-7","5.90e-8","-2.2","-","95.73","1e-8","0","bin1693.log"
"Jul 03 2022","2459763.9999537035","678542401","12.16","7.27e-8","4.18e-8","-2.2","-","92.97","1e-8","0","bin1694.log"
"Jul 06 2022","2459766.9999537035","678801601","0.23","< 1.19e-7","-","-","-","90.20","1e-8","0","bin1695.log"
"Jul 09 2022","2459769.9999537035","679060801","32.41","2.51e-7","6.60e-8","-2.2","-","87.43","1e-8","0","bin1696.log"
"Jul 12 2022","2459772.9999537035","679320001","57.07","2.81e-7","7.40e-8","-2.2","-","84.64","1e-8","0","bin1697.log"
"Jul 15 2022","2459775.9999537035","679579201","8.16","1.18e-7","6.06e-8","-2.2","-","81.85","1e-8","0","bin1698.log"
"Jul 18 2022","2459778.9999537035","679838401","22.72","1.91e-7","6.50e-8","-2.2","-","79.05","1e-8","0","bin1699.log"
"Jul 21 2022","2459781.9999537035","680097601","36.98","2.23e-7","6.40e-8","-2.2","-","76.23","1e-8","0","bin1700.log"
"Jul 24 2022","2459784.9999537035","680356801","13","1.08e-7","4.44e-8","-2.2","-","73.41","1e-8","0","bin1701.log"
"Jul 27 2022","2459787.9999537035","680616001","17.4","1.42e-7","4.81e-8","-2.2","-","70.58","1e-8","0","bin1702.log"
"Jul 30 2022","2459790.9999537035","680875201","4.1","5.45e-8","4.06e-8","-2.2","-","67.75","1e-8","0","bin1703.log"
"Aug 02 2022","2459793.9999537035","681134401","7.17","9.32e-8","4.70e-8","-2.2","-","64.90","1e-8","0","bin1704.log"
"Aug 05 2022","2459796.9999537035","681393601","19.85","9.15e-8","3.09e-8","-2.2","-","62.05","1e-8","0","bin1705.log"
"Aug 08 2022","2459799.9999537035","681652801","28.38","1.00e-7","3.04e-8","-2.2","-","59.19","1e-8","0","bin1706.log"
"Aug 11 2022","2459802.9999537035","681912001","16.15","1.15e-7","4.39e-8","-2.2","-","56.33","1e-8","0","bin1707.log"
"Aug 14 2022","2459805.9999537035","682171201","9.27","8.69e-8","4.17e-8","-2.2","-","53.46","1e-8","0","bin1708.log"
"Aug 17 2022","2459808.9999537035","682430401","13.81","9.56e-8","3.76e-8","-2.2","-","50.58","1e-8","0","bin1709.log"
"Aug 20 2022","2459811.9999537035","682689601","29.39","1.47e-7","4.20e-8","-2.2","-","47.70","1e-8","0","bin1710.log"
"Aug 23 2022","2459814.9999537035","682948801","8.92","8.37e-8","4.00e-8","-2.2","-","44.81","1e-8","0","bin1711.log"
"Aug 26 2022","2459817.9999537035","683208001","7.89","1.07e-7","5.38e-8","-2.2","-","41.92","1e-8","0","bin1712.log"
"Aug 29 2022","2459820.9999537035","683467201","16.41","1.05e-7","4.30e-8","-2.2","-","39.03","1e-8","0","bin1713.log"
"Sep 01 2022","2459823.9999537035","683726401","2.61","< 1.37e-7","-","-","-","36.13","1e-8","0","bin1714.log"
"Sep 04 2022","2459826.9999537035","683985601","0.17","< 1.23e-7","-","-","-","33.22","1e-8","0","bin1715.log"
"Sep 07 2022","2459829.9999537035","684244801","10.53","1.29e-7","6.55e-8","-2.2","-","30.31","1e-8","0","bin1716.log"
"Sep 10 2022","2459832.9999537035","684504001","2.56","< 1.85e-7","-","-","-","27.40","1e-8","0","bin1717.log"
"Sep 13 2022","2459835.9999537035","684763201","3.73","< 3.01e-7","-","-","-","24.48","1e-8","0","bin1718.log"
"Sep 16 2022","2459838.9999537035","685022401","2.01","< 2.05e-7","-","-","-","21.56","1e-8","0","bin1719.log"
"Sep 19 2022","2459841.9999537035","685281601","0.17","< 1.57e-7","-","-","-","18.63","1e-8","0","bin1720.log"
"Sep 22 2022","2459844.9999537035","685540801","6.63","8.74e-8","5.77e-8","-2.2","-","15.70","1e-8","0","bin1721.log"
"Sep 25 2022","2459847.9999537035","685800001","4.77","8.72e-8","5.37e-8","-2.2","-","12.76","1e-8","0","bin1722.log"
"Sep 28 2022","2459850.9999537035","686059201","8.95","1.12e-7","5.70e-8","-2.2","-","9.82","1e-8","0","bin1723.log"
"Oct 01 2022","2459853.9999537035","686318401","0.2","< 9.51e-8","-","-","-","6.88","1e-8","0","bin1724.log"
"Oct 04 2022","2459856.9999537035","686577601","3.01","< 1.71e-7","-","-","-","3.93","1e-8","0","bin1725.log"
"Oct 10 2022","2459862.9999537035","687096001","0","< 1.03e-6","-","-","-","2.00","1e-8","0","bin1727.log"
"Oct 13 2022","2459865.9999537035","687355201","0","< 3.85e-7","-","-","-","4.97","1e-8","0","bin1728.log"
"Oct 16 2022","2459868.9999537035","687614401","0","< 9.35e-8","-","-","-","7.94","1e-8","0","bin1729.log"
"Oct 19 2022","2459871.9999537035","687873601","8.54","9.03e-8","4.59e-8","-2.2","-","10.92","1e-8","0","bin1730.log"
"Oct 22 2022","2459874.9999537035","688132801","5.61","6.77e-8","4.43e-8","-2.2","-","13.90","1e-8","0","bin1731.log"
"Oct 25 2022","2459877.9999537035","688392001","12.2","1.15e-7","4.97e-8","-2.2","-","16.90","1e-8","0","bin1732.log"
"Oct 28 2022","2459880.9999537035","688651201","10.06","6.71e-8","4.03e-8","-2.2","-","19.90","1e-8","0","bin1733.log"
"Oct 31 2022","2459883.9999537035","688910401","3.59","< 1.71e-7","-","-","-","22.91","1e-8","0","bin1734.log"
"Nov 03 2022","2459886.9999537035","689169601","0","< 9.26e-8","-","-","-","25.93","1e-8","0","bin1735.log"
"Nov 06 2022","2459889.9999537035","689428801","3.89","< 1.72e-7","-","-","-","28.96","1e-8","0","bin1736.log"
"Nov 09 2022","2459892.9999537035","689688001","0","< 9.63e-8","-","-","-","31.99","1e-8","0","bin1737.log"
"Nov 12 2022","2459895.9999537035","689947201","0.64","< 1.27e-7","-","-","-","35.04","1e-8","0","bin1738.log"
"Nov 15 2022","2459898.9999537035","690206401","24.39","1.41e-7","4.98e-8","-2.2","-","38.09","1e-8","0","bin1739.log"
"Nov 18 2022","2459901.9999537035","690465601","0.14","< 7.29e-8","-","-","-","41.16","1e-8","0","bin1740.log"
"Nov 21 2022","2459904.9999537035","690724801","4.41","6.62e-8","4.40e-8","-2.2","-","44.23","1e-8","0","bin1741.log"
"Nov 24 2022","2459907.9999537035","690984001","0","< 6.20e-8","-","-","-","47.32","1e-8","0","bin1742.log"
"Nov 27 2022","2459910.9999537035","691243201","0","< 7.64e-8","-","-","-","50.41","1e-8","0","bin1743.log"
"Nov 30 2022","2459913.9999537035","691502401","11.5","5.70e-8","2.86e-8","-2.2","-","53.52","1e-8","0","bin1744.log"
"Dec 03 2022","2459916.9999537035","691761601","6.53","4.76e-8","2.89e-8","-2.2","-","56.64","1e-8","0","bin1745.log"
"Dec 06 2022","2459919.9999537035","692020801","14.24","8.80e-8","3.78e-8","-2.2","-","59.76","1e-8","0","bin1746.log"
"Dec 09 2022","2459922.9999537035","692280001","14.02","9.34e-8","3.83e-8","-2.2","-","62.90","1e-8","0","bin1747.log"
"Dec 12 2022","2459925.9999537035","692539201","5.56","5.39e-8","3.37e-8","-2.2","-","66.05","1e-8","0","bin1748.log"
"Dec 15 2022","2459928.9999537035","692798401","2.11","< 1.14e-7","-","-","-","69.20","1e-8","0","bin1749.log"
"Dec 18 2022","2459931.9999537035","693057601","3.37","< 1.63e-7","-","-","-","72.36","1e-8","0","bin1750.log"
"Dec 21 2022","2459934.9999537035","693316801","8.42","8.67e-8","4.31e-8","-2.2","-","75.53","1e-8","0","bin1751.log"
"Dec 24 2022","2459937.9999537035","693576001","6.39","7.77e-8","4.33e-8","-2.2","-","78.71","1e-8","0","bin1752.log"
"Dec 27 2022","2459940.9999537035","693835201","0","< 8.16e-8","-","-","-","81.89","1e-8","0","bin1753.log"
"Dec 30 2022","2459943.9999537035","694094401","4.27","6.40e-8","5.03e-8","-2.2","-","85.07","1e-8","0","bin1754.log"
"Jan 02 2023","2459946.9999537035","694353601","10.69","5.42e-8","3.24e-8","-2.2","-","88.26","1e-8","0","bin1755.log"
"Jan 05 2023","2459949.9999537035","694612801","0.51","< 8.82e-8","-","-","-","91.44","1e-8","0","bin1756.log"
"Jan 08 2023","2459952.9999537035","694872001","1.44","< 8.37e-8","-","-","-","94.63","1e-8","0","bin1757.log"
"Jan 11 2023","2459955.9999537035","695131201","16.26","8.20e-8","3.12e-8","-2.2","-","97.81","1e-8","0","bin1758.log"
"Jan 14 2023","2459958.9999537035","695390401","3.03","< 1.18e-7","-","-","-","100.99","1e-8","0","bin1759.log"
"Jan 17 2023","2459961.9999537035","695649601","22.69","6.62e-8","2.49e-8","-2.2","-","104.16","1e-8","0","bin1760.log"
"Jan 20 2023","2459964.9999537035","695908801","21.21","1.39e-7","4.68e-8","-2.2","-","107.33","1e-8","0","bin1761.log"
"Jan 23 2023","2459967.9999537035","696168001","19.28","1.04e-7","4.03e-8","-2.2","-","110.49","1e-8","0","bin1762.log"
"Jan 26 2023","2459970.9999537035","696427201","11.05","8.76e-8","3.97e-8","-2.2","-","113.64","1e-8","0","bin1763.log"
"Jan 29 2023","2459973.9999537035","696686401","3.44","< 1.06e-7","-","-","-","116.77","1e-8","0","bin1764.log"
"Feb 01 2023","2459976.9999537035","696945601","2.87","< 9.01e-8","-","-","-","119.90","1e-8","0","bin1765.log"
"Feb 04 2023","2459979.9999537035","697204801","5.72","4.04e-8","2.80e-8","-2.2","-","123.00","1e-8","0","bin1766.log"
"Feb 07 2023","2459982.9999537035","697464001","0","< 7.90e-8","-","-","-","126.09","1e-8","0","bin1767.log"
"Feb 10 2023","2459985.9999537035","697723201","22.03","1.75e-7","6.20e-8","-2.2","-","129.17","1e-8","0","bin1768.log"
"Feb 13 2023","2459988.9999537035","697982401","6.04","9.04e-8","5.18e-8","-2.2","-","132.22","1e-8","0","bin1769.log"
"Feb 16 2023","2459991.9999537035","698241601","2.83","< 1.80e-7","-","-","-","135.25","1e-8","0","bin1770.log"
"Feb 19 2023","2459994.9999537035","698500801","12.21","2.24e-7","9.80e-8","-2.2","-","138.25","1e-8","0","bin1771.log"
"Feb 22 2023","2459997.9999537035","698760001","0.09","< 1.71e-7","-","-","-","141.23","1e-8","0","bin1772.log"
"Feb 25 2023","2460000.9999537035","699019201","8.96","1.27e-7","7.51e-8","-2.2","-","144.17","1e-8","0","bin1773.log"
