"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Nov 01 2016","2457693.999965278","499694401","57.51","4.67e-7","1.13e-7","-2.28","-","155.47","1e-8","0","bin1004.log"
"Nov 04 2016","2457696.999965278","499953601","90.78","6.38e-7","1.30e-7","-2.28","-","152.71","1e-8","0","bin1005.log"
"Nov 07 2016","2457699.999965278","500212801","62.99","5.40e-7","1.23e-7","-2.28","-","149.92","1e-8","0","bin1006.log"
"Nov 10 2016","2457702.999965278","500472001","100.55","6.15e-7","1.04e-7","-2.28","-","147.11","1e-8","0","bin1007.log"
"Nov 13 2016","2457705.999965278","500731201","87.49","4.98e-7","1.06e-7","-2.28","-","144.27","1e-8","0","bin1008.log"
"Nov 16 2016","2457708.999965278","500990401","22.23","1.87e-7","6.60e-8","-2.28","-","141.42","1e-8","0","bin1009.log"
"Nov 19 2016","2457711.999965278","501249601","126.58","4.41e-7","7.50e-8","-2.28","-","138.56","1e-8","0","bin1010.log"
"Nov 22 2016","2457714.999965278","501508801","193.72","5.40e-7","7.70e-8","-2.28","-","135.68","1e-8","0","bin1011.log"
"Nov 25 2016","2457717.999965278","501768001","343.44","8.84e-7","9.30e-8","-2.28","-","132.78","1e-8","0","bin1012.log"
"Nov 28 2016","2457720.999965278","502027201","612.7","1.30e-6","1.10e-7","-2.28","-","129.87","1e-8","0","bin1013.log"
"Dec 01 2016","2457723.999965278","502286401","628.78","1.26e-6","1.00e-7","-2.28","-","126.95","1e-8","0","bin1014.log"
"Dec 04 2016","2457726.999965278","502545601","195.74","5.97e-7","8.30e-8","-2.28","-","124.01","1e-8","0","bin1015.log"
"Dec 07 2016","2457729.999965278","502804801","97.54","4.51e-7","7.70e-8","-2.28","-","121.06","1e-8","0","bin1016.log"
"Dec 10 2016","2457732.999965278","503064001","42.53","2.87e-7","7.60e-8","-2.28","-","118.10","1e-8","0","bin1017.log"
"Dec 13 2016","2457735.999965278","503323201","17.91","2.15e-7","8.30e-8","-2.28","-","115.12","1e-8","0","bin1018.log"
"Dec 16 2016","2457738.999965278","503582401","90.57","2.98e-7","5.30e-8","-2.28","-","112.13","1e-8","0","bin1019.log"
"Dec 19 2016","2457741.999965278","503841601","59.93","2.43e-7","4.90e-8","-2.28","-","109.12","1e-8","0","bin1020.log"
"Dec 22 2016","2457744.999965278","504100801","85.6","3.80e-7","7.40e-8","-2.28","-","106.11","1e-8","0","bin1021.log"
"Dec 25 2016","2457747.999965278","504360001","65.7","3.34e-7","7.30e-8","-2.28","-","103.08","1e-8","0","bin1022.log"
"Dec 28 2016","2457750.999965278","504619201","36.49","2.18e-7","5.50e-8","-2.28","-","100.04","1e-8","0","bin1023.log"
"Dec 31 2016","2457753.999965278","504878401","84.57","2.64e-7","4.80e-8","-2.28","-","96.99","1e-8","0","bin1024.log"
"Jan 03 2017","2457756.9999537035","505137601","56.49","2.26e-7","5.10e-8","-2.28","-","93.94","1e-8","0","bin1025.log"
"Jan 06 2017","2457759.9999537035","505396801","12.54","1.24e-7","5.71e-8","-2.28","-","90.87","1e-8","0","bin1026.log"
"Jan 09 2017","2457762.9999537035","505656001","36.53","2.17e-7","5.80e-8","-2.28","-","87.80","1e-8","0","bin1027.log"
"Jan 12 2017","2457765.9999537035","505915201","133.03","3.95e-7","6.20e-8","-2.28","-","84.72","1e-8","0","bin1028.log"
"Jan 15 2017","2457768.9999537035","506174401","155.48","3.91e-7","5.80e-8","-2.28","-","81.64","1e-8","0","bin1029.log"
"Jan 18 2017","2457771.9999537035","506433601","277.05","6.22e-7","7.10e-8","-2.28","-","78.55","1e-8","0","bin1030.log"
"Jan 21 2017","2457774.9999537035","506692801","114.71","3.51e-7","5.70e-8","-2.28","-","75.47","1e-8","0","bin1031.log"
"Jan 24 2017","2457777.9999537035","506952001","97.6","3.16e-7","5.50e-8","-2.28","-","72.38","1e-8","0","bin1032.log"
"Jan 27 2017","2457780.9999537035","507211201","165.18","5.23e-7","7.30e-8","-2.28","-","69.29","1e-8","0","bin1033.log"
"Jan 30 2017","2457783.9999537035","507470401","96.67","3.93e-7","6.60e-8","-2.28","-","66.21","1e-8","0","bin1034.log"
"Feb 02 2017","2457786.9999537035","507729601","79.69","3.71e-7","7.60e-8","-2.28","-","63.13","1e-8","0","bin1035.log"
"Feb 05 2017","2457789.9999537035","507988801","78.3","3.61e-7","7.20e-8","-2.28","-","60.05","1e-8","0","bin1036.log"
"Feb 08 2017","2457792.9999537035","508248001","130.97","5.33e-7","8.40e-8","-2.28","-","56.98","1e-8","0","bin1037.log"
"Feb 11 2017","2457795.9999537035","508507201","128.71","5.09e-7","9.00e-8","-2.28","-","53.91","1e-8","0","bin1038.log"
"Feb 14 2017","2457798.9999537035","508766401","97.1","4.80e-7","8.90e-8","-2.28","-","50.86","1e-8","0","bin1039.log"
"Feb 17 2017","2457801.9999537035","509025601","74.83","3.95e-7","7.70e-8","-2.28","-","47.81","1e-8","0","bin1040.log"
"Feb 20 2017","2457804.9999537035","509284801","67.51","3.72e-7","7.70e-8","-2.28","-","44.77","1e-8","0","bin1041.log"
"Feb 23 2017","2457807.9999537035","509544001","95.53","4.32e-7","8.30e-8","-2.28","-","41.75","1e-8","0","bin1042.log"
"Feb 26 2017","2457810.9999537035","509803201","135.61","5.41e-7","8.00e-8","-2.28","-","38.73","1e-8","0","bin1043.log"
"Mar 01 2017","2457813.9999537035","510062401","100.47","4.80e-7","8.50e-8","-2.28","-","35.73","1e-8","0","bin1044.log"
"Mar 04 2017","2457816.9999537035","510321601","160.94","5.75e-7","7.80e-8","-2.28","-","32.74","1e-8","0","bin1045.log"
"Mar 07 2017","2457819.9999537035","510580801","256.86","7.47e-7","9.10e-8","-2.28","-","29.77","1e-8","0","bin1046.log"
"Mar 10 2017","2457822.9999537035","510840001","316.23","7.97e-7","8.70e-8","-2.28","-","26.82","1e-8","0","bin1047.log"
"Mar 13 2017","2457825.9999537035","511099201","333.08","8.13e-7","8.60e-8","-2.28","-","23.89","1e-8","0","bin1048.log"
"Mar 16 2017","2457828.9999537035","511358401","480.75","1.07e-6","1.02e-7","-2.28","-","20.99","1e-8","0","bin1049.log"
"Mar 19 2017","2457831.9999537035","511617601","264.75","8.09e-7","9.20e-8","-2.28","-","18.12","1e-8","0","bin1050.log"
"Mar 22 2017","2457834.9999537035","511876801","199.97","7.34e-7","9.40e-8","-2.28","-","15.30","1e-8","0","bin1051.log"
"Mar 25 2017","2457837.9999537035","512136001","277.91","8.89e-7","1.08e-7","-2.28","-","12.56","1e-8","0","bin1052.log"
"Mar 28 2017","2457840.9999537035","512395201","199.16","8.18e-7","1.05e-7","-2.28","-","9.95","1e-8","0","bin1053.log"
"Mar 31 2017","2457843.9999537035","512654401","53.87","3.62e-7","9.00e-8","-2.28","-","7.58","1e-8","0","bin1054.log"
"Apr 03 2017","2457846.9999537035","512913601","98.93","5.48e-7","9.80e-8","-2.28","-","5.76","1e-8","0","bin1055.log"
"Apr 06 2017","2457849.9999537035","513172801","208.05","8.50e-7","1.21e-7","-2.28","-","5.11","1e-8","0","bin1056.log"
"Apr 09 2017","2457852.9999537035","513432001","72.24","4.52e-7","9.30e-8","-2.28","-","5.98","1e-8","0","bin1057.log"
"Apr 12 2017","2457855.9999537035","513691201","101.65","5.20e-7","9.20e-8","-2.28","-","7.90","1e-8","0","bin1058.log"
"Apr 15 2017","2457858.9999537035","513950401","89.41","5.11e-7","9.10e-8","-2.28","-","10.27","1e-8","0","bin1059.log"
"Apr 18 2017","2457861.9999537035","514209601","77.6","4.23e-7","8.60e-8","-2.28","-","12.85","1e-8","0","bin1060.log"
"Apr 21 2017","2457864.9999537035","514468801","66.63","4.16e-7","8.40e-8","-2.28","-","15.53","1e-8","0","bin1061.log"
"Apr 24 2017","2457867.9999537035","514728001","69.92","4.75e-7","1.00e-7","-2.28","-","18.27","1e-8","0","bin1062.log"
"Apr 27 2017","2457870.9999537035","514987201","49.48","2.86e-7","6.60e-8","-2.28","-","21.04","1e-8","0","bin1063.log"
"Apr 30 2017","2457873.9999537035","515246401","26","1.98e-7","5.90e-8","-2.28","-","23.82","1e-8","0","bin1064.log"
"May 03 2017","2457876.9999537035","515505601","7.14","7.28e-8","4.30e-8","-2.28","-","26.62","1e-8","0","bin1065.log"
"May 06 2017","2457879.9999537035","515764801","73.32","3.63e-7","7.50e-8","-2.28","-","29.43","1e-8","0","bin1066.log"
"May 09 2017","2457882.9999537035","516024001","79","3.21e-7","6.40e-8","-2.28","-","32.24","1e-8","0","bin1067.log"
"May 12 2017","2457885.9999537035","516283201","34.28","2.36e-7","5.80e-8","-2.28","-","35.06","1e-8","0","bin1068.log"
"May 15 2017","2457888.9999537035","516542401","84.39","3.46e-7","6.60e-8","-2.28","-","37.88","1e-8","0","bin1069.log"
"May 18 2017","2457891.9999537035","516801601","49.37","2.26e-7","5.90e-8","-2.28","-","40.71","1e-8","0","bin1070.log"
"May 21 2017","2457894.9999537035","517060801","9.03","1.33e-7","7.16e-8","-2.28","-","43.54","1e-8","0","bin1071.log"
"May 24 2017","2457897.9999537035","517320001","43.8","2.40e-7","6.10e-8","-2.28","-","46.38","1e-8","0","bin1072.log"
"May 27 2017","2457900.9999537035","517579201","36.36","2.59e-7","7.10e-8","-2.28","-","49.22","1e-8","0","bin1073.log"
"May 30 2017","2457903.9999537035","517838401","0.57","< 1.14e-7","-","-","-","52.07","1e-8","0","bin1074.log"
"Jun 02 2017","2457906.9999537035","518097601","42.45","2.26e-7","5.70e-8","-2.28","-","54.92","1e-8","0","bin1075.log"
"Jun 05 2017","2457909.9999537035","518356801","2.15","< 1.46e-7","-","-","-","57.78","1e-8","0","bin1076.log"
"Jun 08 2017","2457912.9999537035","518616001","25.48","2.10e-7","6.80e-8","-2.28","-","60.65","1e-8","0","bin1077.log"
"Jun 11 2017","2457915.9999537035","518875201","15.69","1.51e-7","5.66e-8","-2.28","-","63.52","1e-8","0","bin1078.log"
"Jun 14 2017","2457918.9999537035","519134401","40.63","2.33e-7","5.90e-8","-2.28","-","66.40","1e-8","0","bin1079.log"
"Jun 17 2017","2457921.9999537035","519393601","83.46","3.16e-7","6.10e-8","-2.28","-","69.28","1e-8","0","bin1080.log"
"Jun 20 2017","2457924.9999537035","519652801","82.72","3.77e-7","7.00e-8","-2.28","-","72.18","1e-8","0","bin1081.log"
"Jun 23 2017","2457927.9999537035","519912001","104.22","3.44e-7","6.10e-8","-2.28","-","75.07","1e-8","0","bin1082.log"
"Jun 26 2017","2457930.9999537035","520171201","42.23","2.36e-7","5.90e-8","-2.28","-","77.98","1e-8","0","bin1083.log"
"Jun 29 2017","2457933.9999537035","520430401","29.1","2.49e-7","8.40e-8","-2.28","-","80.89","1e-8","0","bin1084.log"
"Jul 02 2017","2457936.9999537035","520689601","14.49","1.30e-7","5.23e-8","-2.28","-","83.80","1e-8","0","bin1085.log"
"Jul 05 2017","2457939.9999537035","520948801","27.1","1.36e-7","4.18e-8","-2.28","-","86.72","1e-8","0","bin1086.log"
"Jul 08 2017","2457942.9999537035","521208001","19.08","1.41e-7","5.15e-8","-2.28","-","89.64","1e-8","0","bin1087.log"
"Jul 11 2017","2457945.9999537035","521467201","23.95","1.49e-7","4.90e-8","-2.28","-","92.57","1e-8","0","bin1088.log"
"Jul 14 2017","2457948.9999537035","521726401","4.16","5.57e-8","3.71e-8","-2.28","-","95.50","1e-8","0","bin1089.log"
"Jul 17 2017","2457951.9999537035","521985601","12.89","1.38e-7","5.17e-8","-2.28","-","98.43","1e-8","0","bin1090.log"
"Jul 20 2017","2457954.9999537035","522244801","3.13","< 1.14e-7","-","-","-","101.36","1e-8","0","bin1091.log"
"Jul 23 2017","2457957.9999537035","522504001","8.61","6.96e-8","4.17e-8","-2.28","-","104.29","1e-8","0","bin1092.log"
"Jul 26 2017","2457960.9999537035","522763201","7.87","9.92e-8","4.89e-8","-2.28","-","107.23","1e-8","0","bin1093.log"
"Jul 29 2017","2457963.9999537035","523022401","11.47","8.34e-8","4.27e-8","-2.28","-","110.16","1e-8","0","bin1094.log"
"Aug 01 2017","2457966.9999537035","523281601","17.72","1.37e-7","5.25e-8","-2.28","-","113.09","1e-8","0","bin1095.log"
"Aug 04 2017","2457969.9999537035","523540801","17.66","1.29e-7","4.86e-8","-2.28","-","116.02","1e-8","0","bin1096.log"
"Aug 07 2017","2457972.9999537035","523800001","19.87","1.27e-7","4.60e-8","-2.28","-","118.94","1e-8","0","bin1097.log"
"Aug 10 2017","2457975.9999537035","524059201","5.4","7.91e-8","4.44e-8","-2.28","-","121.87","1e-8","0","bin1098.log"
"Aug 13 2017","2457978.9999537035","524318401","58.21","2.98e-7","6.20e-8","-2.28","-","124.78","1e-8","0","bin1099.log"
"Aug 16 2017","2457981.9999537035","524577601","31.74","1.70e-7","4.80e-8","-2.28","-","127.69","1e-8","0","bin1100.log"
"Aug 19 2017","2457984.9999537035","524836801","30.02","1.19e-7","3.71e-8","-2.28","-","130.60","1e-8","0","bin1101.log"
"Aug 22 2017","2457987.9999537035","525096001","15.08","9.97e-8","3.77e-8","-2.28","-","133.50","1e-8","0","bin1102.log"
"Aug 25 2017","2457990.9999537035","525355201","5.66","6.01e-8","3.52e-8","-2.28","-","136.39","1e-8","0","bin1103.log"
"Aug 28 2017","2457993.9999537035","525614401","10.33","7.33e-8","3.57e-8","-2.28","-","139.27","1e-8","0","bin1104.log"
"Aug 31 2017","2457996.9999537035","525873601","15.49","9.85e-8","4.64e-8","-2.28","-","142.14","1e-8","0","bin1105.log"
"Sep 03 2017","2457999.9999537035","526132801","0.03","< 9.84e-8","-","-","-","145.00","1e-8","0","bin1106.log"
"Sep 06 2017","2458002.9999537035","526392001","0","< 7.80e-8","-","-","-","147.84","1e-8","0","bin1107.log"
"Sep 09 2017","2458005.9999537035","526651201","1.91","< 1.52e-7","-","-","-","150.66","1e-8","0","bin1108.log"
"Sep 12 2017","2458008.9999537035","526910401","6.48","8.93e-8","5.17e-8","-2.28","-","153.46","1e-8","0","bin1109.log"
"Sep 15 2017","2458011.9999537035","527169601","4.38","1.01e-7","6.87e-8","-2.28","-","156.22","1e-8","0","bin1110.log"
"Sep 18 2017","2458014.9999537035","527428801","1.44","< 1.64e-7","-","-","-","158.94","1e-8","0","bin1111.log"
"Sep 21 2017","2458017.9999537035","527688001","4.29","5.89e-8","4.06e-8","-2.28","-","161.60","1e-8","0","bin1112.log"
"Sep 24 2017","2458020.9999537035","527947201","8.2","1.16e-7","5.53e-8","-2.28","-","164.17","1e-8","0","bin1113.log"
"Sep 27 2017","2458023.9999537035","528206401","2.22","< 1.39e-7","-","-","-","166.60","1e-8","0","bin1114.log"
"Sep 30 2017","2458026.9999537035","528465601","29.03","1.95e-7","6.10e-8","-2.28","-","168.81","1e-8","0","bin1115.log"
"Oct 03 2017","2458029.9999537035","528724801","11.08","8.74e-8","4.29e-8","-2.28","-","170.62","1e-8","0","bin1116.log"
"Oct 06 2017","2458032.9999537035","528984001","5.81","8.37e-8","4.74e-8","-2.28","-","171.79","1e-8","0","bin1117.log"
"Oct 09 2017","2458035.9999537035","529243201","20.42","1.24e-7","4.29e-8","-2.28","-","172.02","1e-8","0","bin1118.log"
"Oct 12 2017","2458038.9999537035","529502401","24.66","1.41e-7","4.74e-8","-2.28","-","171.24","1e-8","0","bin1119.log"
"Oct 15 2017","2458041.9999537035","529761601","33.58","1.40e-7","4.67e-8","-2.28","-","169.69","1e-8","0","bin1120.log"
"Oct 18 2017","2458044.9999537035","530020801","63.59","2.42e-7","5.50e-8","-2.28","-","167.64","1e-8","0","bin1121.log"
"Oct 21 2017","2458047.9999537035","530280001","5.59","9.04e-8","5.09e-8","-2.28","-","165.30","1e-8","0","bin1122.log"
"Oct 24 2017","2458050.9999537035","530539201","21.71","1.54e-7","5.40e-8","-2.28","-","162.80","1e-8","0","bin1123.log"
"Oct 27 2017","2458053.9999537035","530798401","22.58","1.97e-7","6.90e-8","-2.28","-","160.19","1e-8","0","bin1124.log"
"Oct 30 2017","2458056.9999537035","531057601","5.22","9.95e-8","5.50e-8","-2.28","-","157.51","1e-8","0","bin1125.log"
"Nov 02 2017","2458059.9999537035","531316801","20.25","1.27e-7","5.28e-8","-2.28","-","154.78","1e-8","0","bin1126.log"
"Nov 05 2017","2458062.9999537035","531576001","28.91","2.13e-7","6.40e-8","-2.28","-","152.01","1e-8","0","bin1127.log"
"Nov 08 2017","2458065.9999537035","531835201","41.38","2.02e-7","6.10e-8","-2.28","-","149.21","1e-8","0","bin1128.log"
"Nov 11 2017","2458068.9999537035","532094401","14.49","8.88e-8","4.29e-8","-2.28","-","146.39","1e-8","0","bin1129.log"
"Nov 14 2017","2458071.9999537035","532353601","5.06","7.90e-8","4.58e-8","-2.28","-","143.56","1e-8","0","bin1130.log"
"Nov 17 2017","2458074.9999537035","532612801","18.33","1.51e-7","5.64e-8","-2.28","-","140.70","1e-8","0","bin1131.log"
"Nov 20 2017","2458077.9999537035","532872001","8.31","5.90e-8","3.64e-8","-2.28","-","137.83","1e-8","0","bin1132.log"
"Nov 23 2017","2458080.9999537035","533131201","0","< 7.68e-8","-","-","-","134.95","1e-8","0","bin1133.log"
"Nov 26 2017","2458083.9999537035","533390401","19.08","1.15e-7","4.89e-8","-2.28","-","132.05","1e-8","0","bin1134.log"
"Nov 29 2017","2458086.9999537035","533649601","11.09","1.23e-7","5.21e-8","-2.28","-","129.13","1e-8","0","bin1135.log"
"Dec 02 2017","2458089.9999537035","533908801","16.36","1.05e-7","3.93e-8","-2.28","-","126.21","1e-8","0","bin1136.log"
"Dec 05 2017","2458092.9999537035","534168001","10.91","7.17e-8","3.45e-8","-2.28","-","123.27","1e-8","0","bin1137.log"
"Dec 08 2017","2458095.9999537035","534427201","8.36","8.60e-8","4.54e-8","-2.28","-","120.31","1e-8","0","bin1138.log"
"Dec 11 2017","2458098.9999537035","534686401","6.88","4.68e-8","3.20e-8","-2.28","-","117.35","1e-8","0","bin1139.log"
"Dec 14 2017","2458101.9999537035","534945601","3.01","< 1.64e-7","-","-","-","114.37","1e-8","0","bin1140.log"
"Dec 17 2017","2458104.9999537035","535204801","1.12","< 1.12e-7","-","-","-","111.37","1e-8","0","bin1141.log"
"Dec 20 2017","2458107.9999537035","535464001","1.36","< 1.60e-7","-","-","-","108.36","1e-8","0","bin1142.log"
"Dec 23 2017","2458110.9999537035","535723201","9.93","1.12e-7","5.51e-8","-2.28","-","105.35","1e-8","0","bin1143.log"
"Dec 26 2017","2458113.9999537035","535982401","7.35","1.41e-7","7.65e-8","-2.28","-","102.32","1e-8","0","bin1144.log"
"Dec 29 2017","2458116.9999537035","536241601","8.97","7.18e-8","4.23e-8","-2.28","-","99.28","1e-8","0","bin1145.log"
"Jan 01 2018","2458119.9999537035","536500801","9.89","1.04e-7","4.78e-8","-2.28","-","96.22","1e-8","0","bin1146.log"
"Jan 04 2018","2458122.9999537035","536760001","2.35","< 1.39e-7","-","-","-","93.17","1e-8","0","bin1147.log"
"Jan 07 2018","2458125.9999537035","537019201","1.3","< 1.41e-7","-","-","-","90.10","1e-8","0","bin1148.log"
"Jan 10 2018","2458128.9999537035","537278401","1.6","< 1.50e-7","-","-","-","87.02","1e-8","0","bin1149.log"
"Jan 13 2018","2458131.9999537035","537537601","4.33","8.13e-8","4.99e-8","-2.28","-","83.94","1e-8","0","bin1150.log"
"Jan 16 2018","2458134.9999537035","537796801","0.18","< 1.02e-7","-","-","-","80.86","1e-8","0","bin1151.log"
"Jan 19 2018","2458137.9999537035","538056001","10.45","8.70e-8","4.12e-8","-2.28","-","77.78","1e-8","0","bin1152.log"
"Jan 22 2018","2458140.9999537035","538315201","29.37","1.71e-7","5.60e-8","-2.28","-","74.69","1e-8","0","bin1153.log"
"Jan 25 2018","2458143.9999537035","538574401","3.26","< 1.08e-7","-","-","-","71.60","1e-8","0","bin1154.log"
"Jan 28 2018","2458146.9999537035","538833601","10.12","9.26e-8","4.37e-8","-2.28","-","68.51","1e-8","0","bin1155.log"
"Jan 31 2018","2458149.9999537035","539092801","18.6","1.10e-7","4.20e-8","-2.28","-","65.43","1e-8","0","bin1156.log"
"Feb 03 2018","2458152.9999537035","539352001","3.75","< 1.11e-7","-","-","-","62.35","1e-8","0","bin1157.log"
"Feb 06 2018","2458155.9999537035","539611201","11.53","6.98e-8","4.01e-8","-2.28","-","59.28","1e-8","0","bin1158.log"
"Feb 09 2018","2458158.9999537035","539870401","2.52","< 1.31e-7","-","-","-","56.21","1e-8","0","bin1159.log"
"Feb 12 2018","2458161.9999537035","540129601","0.35","< 1.23e-7","-","-","-","53.14","1e-8","0","bin1160.log"
"Feb 15 2018","2458164.9999537035","540388801","0","< 9.57e-8","-","-","-","50.09","1e-8","0","bin1161.log"
"Feb 18 2018","2458167.9999537035","540648001","0","< 9.58e-8","-","-","-","47.04","1e-8","0","bin1162.log"
"Feb 21 2018","2458170.9999537035","540907201","8.45","6.77e-8","4.51e-8","-2.28","-","44.01","1e-8","0","bin1163.log"
"Feb 24 2018","2458173.9999537035","541166401","0.01","< 9.82e-8","-","-","-","40.99","1e-8","0","bin1164.log"
"Feb 27 2018","2458176.9999537035","541425601","2.11","< 1.30e-7","-","-","-","37.97","1e-8","0","bin1165.log"
"Mar 02 2018","2458179.9999537035","541684801","0.53","< 1.09e-7","-","-","-","34.98","1e-8","0","bin1166.log"
"Mar 05 2018","2458182.9999537035","541944001","0.88","< 1.45e-7","-","-","-","31.99","1e-8","0","bin1167.log"
"Mar 08 2018","2458185.9999537035","542203201","0.63","< 1.12e-7","-","-","-","29.03","1e-8","0","bin1168.log"
"Mar 11 2018","2458188.9999537035","542462401","2.58","< 1.45e-7","-","-","-","26.08","1e-8","0","bin1169.log"
"Mar 14 2018","2458191.9999537035","542721601","14.84","8.41e-8","3.79e-8","-2.28","-","23.16","1e-8","0","bin1170.log"
"Mar 17 2018","2458194.9999537035","542980801","5.58","4.38e-7","2.96e-7","-2.28","-","20.26","1e-8","0","bin1171.log"
"Apr 04 2018","2458212.9999537035","544536001","0","< 2.66e-7","-","-","-","5.46","1e-8","0","bin1177.log"
"Apr 07 2018","2458215.9999537035","544795201","1.76","< 4.46e-7","-","-","-","5.19","1e-8","0","bin1178.log"
"Apr 22 2018","2458230.9999537035","546091201","0","< 4.06e-7","-","-","-","16.22","1e-8","0","bin1183.log"
"Apr 25 2018","2458233.9999537035","546350401","5.99","1.36e-7","8.24e-8","-2.28","-","18.96","1e-8","0","bin1184.log"
"Apr 28 2018","2458236.9999537035","546609601","0","< 8.96e-8","-","-","-","21.74","1e-8","0","bin1185.log"
"May 01 2018","2458239.9999537035","546868801","1.44","< 1.43e-7","-","-","-","24.53","1e-8","0","bin1186.log"
"May 04 2018","2458242.9999537035","547128001","0","< 1.45e-7","-","-","-","27.33","1e-8","0","bin1187.log"
"May 07 2018","2458245.9999537035","547387201","0","< 2.59e-7","-","-","-","30.13","1e-8","0","bin1188.log"
"May 13 2018","2458251.9999537035","547905601","0.52","< 1.11e-7","-","-","-","35.77","1e-8","0","bin1190.log"
"May 16 2018","2458254.9999537035","548164801","3.79","< 8.92e-8","-","-","-","38.59","1e-8","0","bin1191.log"
"May 19 2018","2458257.9999537035","548424001","27.87","1.13e-7","3.50e-8","-2.28","-","41.42","1e-8","0","bin1192.log"
"May 22 2018","2458260.9999537035","548683201","13.9","7.95e-8","3.35e-8","-2.28","-","44.26","1e-8","0","bin1193.log"
"May 25 2018","2458263.9999537035","548942401","8.33","6.35e-8","3.38e-8","-2.28","-","47.10","1e-8","0","bin1194.log"
"May 28 2018","2458266.9999537035","549201601","5.08","7.00e-8","4.03e-8","-2.28","-","49.94","1e-8","0","bin1195.log"
"May 31 2018","2458269.9999537035","549460801","5.38","6.43e-8","3.79e-8","-2.28","-","52.79","1e-8","0","bin1196.log"
"Jun 03 2018","2458272.9999537035","549720001","0","< 7.74e-8","-","-","-","55.64","1e-8","0","bin1197.log"
"Jun 06 2018","2458275.9999537035","549979201","1.29","< 1.09e-7","-","-","-","58.51","1e-8","0","bin1198.log"
"Jun 09 2018","2458278.9999537035","550238401","4.35","9.27e-8","5.87e-8","-2.28","-","61.37","1e-8","0","bin1199.log"
"Jun 15 2018","2458284.9999537035","550756801","0","< 1.89e-7","-","-","-","67.13","1e-8","0","bin1201.log"
"Jun 18 2018","2458287.9999537035","551016001","1.03","< 1.50e-7","-","-","-","70.01","1e-8","0","bin1202.log"
"Jun 21 2018","2458290.9999537035","551275201","0","< 7.67e-8","-","-","-","72.91","1e-8","0","bin1203.log"
"Jun 24 2018","2458293.9999537035","551534401","0","< 9.38e-8","-","-","-","75.81","1e-8","0","bin1204.log"
"Jun 27 2018","2458296.9999537035","551793601","5.54","2.72e-8","1.92e-8","-2.28","-","78.71","1e-8","0","bin1205.log"
"Jun 30 2018","2458299.9999537035","552052801","5.32","2.52e-8","1.77e-8","-2.28","-","81.62","1e-8","0","bin1206.log"
"Jul 03 2018","2458302.9999537035","552312001","4.85","2.87e-8","2.26e-8","-2.28","-","84.54","1e-8","0","bin1207.log"
"Jul 06 2018","2458305.9999537035","552571201","10.1","8.68e-8","3.76e-8","-2.28","-","87.46","1e-8","0","bin1208.log"
"Jul 09 2018","2458308.9999537035","552830401","0","< 5.72e-8","-","-","-","90.38","1e-8","0","bin1209.log"
"Jul 12 2018","2458311.9999537035","553089601","7.94","7.76e-8","3.92e-8","-2.28","-","93.31","1e-8","0","bin1210.log"
"Jul 15 2018","2458314.9999537035","553348801","0","< 7.25e-8","-","-","-","96.24","1e-8","0","bin1211.log"
"Jul 18 2018","2458317.9999537035","553608001","0","< 5.30e-8","-","-","-","99.17","1e-8","0","bin1212.log"
"Jul 21 2018","2458320.9999537035","553867201","2.14","< 8.96e-8","-","-","-","102.10","1e-8","0","bin1213.log"
"Jul 24 2018","2458323.9999537035","554126401","9.29","5.44e-8","2.77e-8","-2.28","-","105.03","1e-8","0","bin1214.log"
"Jul 27 2018","2458326.9999537035","554385601","0","< 7.35e-7","-","-","-","107.97","1e-8","0","bin1215.log"
"Aug 02 2018","2458332.9999537035","554904001","26.62","2.05e-7","6.50e-8","-2.28","-","113.83","1e-8","0","bin1217.log"
"Aug 05 2018","2458335.9999537035","555163201","0.02","< 6.61e-8","-","-","-","116.76","1e-8","0","bin1218.log"
"Aug 08 2018","2458338.9999537035","555422401","1.39","< 1.05e-7","-","-","-","119.68","1e-8","0","bin1219.log"
"Aug 11 2018","2458341.9999537035","555681601","0","< 6.13e-8","-","-","-","122.60","1e-8","0","bin1220.log"
"Aug 14 2018","2458344.9999537035","555940801","0","< 9.34e-8","-","-","-","125.52","1e-8","0","bin1221.log"
"Aug 17 2018","2458347.9999537035","556200001","9.56","5.80e-8","2.85e-8","-2.28","-","128.43","1e-8","0","bin1222.log"
"Aug 20 2018","2458350.9999537035","556459201","15.37","5.43e-8","2.26e-8","-2.28","-","131.33","1e-8","0","bin1223.log"
"Aug 23 2018","2458353.9999537035","556718401","23.12","8.10e-8","2.86e-8","-2.28","-","134.23","1e-8","0","bin1224.log"
"Aug 26 2018","2458356.9999537035","556977601","0.23","< 1.65e-7","-","-","-","137.12","1e-8","0","bin1225.log"
"Aug 29 2018","2458359.9999537035","557236801","4.41","1.69e-7","1.00e-7","-2.28","-","140.00","1e-8","0","bin1226.log"
"Sep 01 2018","2458362.9999537035","557496001","0.4","< 1.71e-7","-","-","-","142.86","1e-8","0","bin1227.log"
"Sep 04 2018","2458365.9999537035","557755201","13.69","1.49e-7","6.61e-8","-2.28","-","145.72","1e-8","0","bin1228.log"
